politician,polltype,subgroup,start_date,end_date,pollster_rating_name,sample_size,raw_sample_size,population,weight,approve,disapprove,approve_adjusted,disapprove_adjusted,tracking,url,poll_id,question_id,created_at,timestamp,pollster_rating_id,subpopulation
Joe Biden,potus-approve,All polls,10/20/2021,10/23/2021,Harris Insights & Analytics,2727,2727,rv,1.350133683,42,47,39.37972414,46.85174531,NA,https://thehill.com/hilltv/what-americas-thinking/579124-poll-biden-approval-slips-5-points-to-42-percent,77142,148757,10/29/2021,2023-11-10T14:34:52Z,133,NA
Joe Biden,potus-approve,All polls,10/18/2021,10/22/2021,Marist College,1209,1209,a,0.89897446,44,49,44.03067336,49.94339705,NA,https://maristpoll.marist.edu/polls/npr-pbs-newshour-marist-national-poll-trust-in-elections-threat-to-democracy-biden-approval-november-2021/,77150,148796,11/1/2021,2023-11-10T14:34:52Z,183,NA
Joe Biden,potus-approve,All polls,10/16/2021,10/22/2021,Morning Consult,7164,45000,a,1.058502815,45,47,43.85022411,48.27166628,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,77125,148716,10/28/2021,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/16/2021,10/21/2021,Lake Research Partners/The Tarrance Group,1000,1000,rv,0.817587425,45.3,52.2,43.77133525,51.00019398,NA,https://politics.georgetown.edu/battleground-poll/october-2021/,77136,148734,10/28/2021,2023-11-10T14:34:52Z,114,NA
Joe Biden,potus-approve,All polls,10/19/2021,10/21/2021,YouGov,1704,1704,a,0.533628483,44,49,44.01152528,49.6618537,NA,https://docs.cdn.yougov.com/4i6a6olite/20211021_yahoo_vaccine_tabs.pdf,77029,146799,10/25/2021,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,10/19/2021,10/21/2021,Trafalgar Group,1083,1083,lv,0.426839167,39.2,58.4,41.49369588,54.04745289,NA,https://www.thetrafalgargroup.org/news/nat-issues-biden-approval-1023/,76930,146688,10/22/2021,2023-11-10T14:34:52Z,338,NA
Joe Biden,potus-approve,All polls,10/20/2021,10/21/2021,Ipsos,1005,1005,a,0.579565114,45.72,48.04,45.11499099,48.13073048,NA,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-10/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2010%2021%202021.pdf,76926,146679,10/22/2021,2023-11-10T14:34:52Z,154,NA
Joe Biden,potus-approve,All polls,10/18/2021,10/20/2021,RMG Research,1200,1200,rv,0.447811076,47,47,46.13977063,46.32014023,NA,https://scottrasmussen.com/biden-43-approve-53-disapprove/,77146,148788,10/30/2021,2023-11-10T14:34:52Z,555,NA
Joe Biden,potus-approve,All polls,10/17/2021,10/20/2021,American Research Group,1100,1100,a,0.857492926,47,47,45.98754612,47.52888729,NA,https://americanresearchgroup.com/economy/,76913,146639,10/21/2021,2023-11-10T14:34:52Z,9,NA
Joe Biden,potus-approve,All polls,10/18/2021,10/20/2021,Rasmussen Reports,1500,1500,lv,0.500668003,42,56,40.88480563,52.87489544,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,76910,146631,10/21/2021,2023-11-10T14:34:52Z,277,NA
Joe Biden,potus-approve,All polls,10/1/2021,10/19/2021,Gallup,823,823,a,0.741709977,42,52,41.87637083,50.24708092,NA,https://news.gallup.com/poll/356504/biden-job-approval-steady-lower-level.aspx,76927,146680,10/22/2021,2023-11-10T14:34:52Z,112,NA
Joe Biden,potus-approve,All polls,10/16/2021,10/19/2021,Beacon Research/Shaw & Co. Research,1003,1003,rv,0.818812888,46,53,43.31540737,51.2041853,NA,https://static.foxnews.com/foxnews.com/content/uploads/2021/10/Fox_October-16-19_National_Topline_October-20-Release.pdf,76909,146623,10/20/2021,2023-11-10T14:34:52Z,103,NA
Joe Biden,potus-approve,All polls,10/15/2021,10/19/2021,Echelon Insights,1098,1098,rv,0.856713032,47,51,45.08363423,49.80313254,NA,https://echeloninsights.com/in-the-news/october-omnibus-political/,76908,146608,10/20/2021,2023-11-10T14:34:52Z,407,NA
Joe Biden,potus-approve,All polls,10/16/2021,10/19/2021,YouGov,1500,1500,a,0.578121613,44,46,44.01152528,46.6618537,NA,https://docs.cdn.yougov.com/mzvq4c7ty8/econTabReport.pdf,76904,146577,10/20/2021,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,10/7/2021,10/18/2021,Benenson Strategy Group/Public Opinion Strategies,2672,2672,lv,1.336449122,48,50,44.95449623,49.77765883,NA,https://center-forward.org/wp-content/uploads/2021/10/Center-Forward-Political-Landscape-Memo-10.20.21-FIN.pdf,79628,159258,8/8/2022,2023-11-10T14:34:52Z,711,NA
Joe Biden,potus-approve,All polls,10/12/2021,10/18/2021,Climate Nexus,2678,2678,rv,1.337948785,46,50,44.10778752,50.40615526,NA,https://static1.squarespace.com/static/5888d6bad2b857a30238e864/t/618ee395e92b2f2db7daf219/1636754326823/National+Poll+Toplines+1111.pdf,77575,149908,11/16/2021,2023-11-10T14:34:52Z,506,NA
Joe Biden,potus-approve,All polls,10/14/2021,10/18/2021,McLaughlin & Associates,1000,1000,lv,0.817587425,45,54,42.49432313,52.1835337,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2021/10/National-Monthly-October-Release.pdf,76905,146591,10/20/2021,2023-11-10T14:34:52Z,203,NA
Joe Biden,potus-approve,All polls,10/16/2021,10/18/2021,Morning Consult,1998,1998,rv,0.55900021,45,52,42.85022411,52.59726473,NA,https://assets.morningconsult.com/wp-uploads/2021/10/20054637/2110084_crosstabs_POLITICO_RVs_v1_SH.pdf,76896,146551,10/20/2021,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/15/2021,10/18/2021,Quinnipiac University,1342,1342,a,0.947131893,37,52,40.82756237,50.93794908,NA,https://poll.qu.edu/poll-release?releaseid=3825,76893,146544,10/19/2021,2023-11-10T14:34:52Z,267,NA
Joe Biden,potus-approve,All polls,10/14/2021,10/17/2021,Morning Consult,2200,2200,a,0.586577728,49,45,47.85022411,46.27166628,NA,https://morningconsult.com/2021/10/28/network-resiliency-natural-disasters-polling/,77130,148721,10/28/2021,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/17/2021,10/17/2021,Redfield & Wilton Strategies,1500,1500,rv,0.70805148,43,39,44.84596707,45.97624053,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-17-october/,76922,146660,10/21/2021,2023-11-10T14:34:52Z,562,NA
Joe Biden,potus-approve,All polls,10/14/2021,10/17/2021,Hart Research Associates/Public Opinion Strategies,800,800,a,0.731272424,41,52,41.33412319,51.54814947,NA,https://www.cnbc.com/video/2021/10/21/cnbcs-all-america-economic-survey-bidens-approval-rating-plummets.html,76912,146636,10/21/2021,2023-11-10T14:34:52Z,221,NA
Joe Biden,potus-approve,All polls,10/13/2021,10/17/2021,Selzer & Co.,915,915,a,0.325144233,37,50,40.68448411,50.6184808,NA,https://www.grinnell.edu/sites/default/files/docs/2021-10/GCNP%20Oct21%20Toplines%20Methodology%20Crosstabs%20v2.pdf,76897,146555,10/20/2021,2023-11-10T14:34:52Z,304,NA
Joe Biden,potus-approve,All polls,10/13/2021,10/17/2021,Rasmussen Reports,1500,1500,lv,0.500668003,42,56,40.88480563,52.87489544,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,76856,146485,10/18/2021,2023-11-10T14:34:52Z,277,NA
Joe Biden,potus-approve,All polls,10/14/2021,10/16/2021,RMG Research,1200,1200,rv,0.51708769,47,48,46.13977063,47.32014023,NA,https://scottrasmussen.com/bidens-approval-stabilizes-47-approve-48-disapprove/,76911,146632,10/21/2021,2023-11-10T14:34:52Z,555,NA
Joe Biden,potus-approve,All polls,10/12/2021,10/15/2021,Morning Consult,2200,2200,a,0.586577728,48,47,46.85022411,48.27166628,NA,https://morningconsult.com/2021/11/08/the-subscription-economy-gaming/,77475,149612,11/8/2021,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/9/2021,10/15/2021,Morning Consult,7164,45000,a,1.058502815,46,47,44.85022411,48.27166628,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,76916,146649,10/21/2021,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/12/2021,10/14/2021,"Cor Services, Inc.",508,508,lv,0.412051085,40,56,41.27282555,54.90580634,NA,https://excellenceinpolling.com/wp-content/uploads/2021/10/2021-Biden-Approval-Numbers-10-14-21-crosstabs.pdf,76924,146671,10/21/2021,2023-11-10T14:34:52Z,688,NA
Joe Biden,potus-approve,All polls,10/13/2021,10/14/2021,Ipsos,1005,1005,a,0.579565114,46.08,48.08,45.47499099,48.17073048,NA,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-10/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2010%2014%202021.pdf,76808,146408,10/14/2021,2023-11-10T14:34:52Z,154,NA
Joe Biden,potus-approve,All polls,10/11/2021,10/13/2021,RMG Research,1200,1200,rv,0.633300496,43,47,42.13977063,46.32014023,NA,https://scottrasmussen.com/1108-biden-ja/,76823,149796,11/11/2021,2023-11-10T14:34:52Z,555,NA
Joe Biden,potus-approve,All polls,10/11/2021,10/13/2021,Morning Consult,2201,2201,a,0.586711026,48,47,46.85022411,48.27166628,NA,https://morningconsult.com/2021/10/15/james-bond-replacement-craig-elba/,76811,146416,10/15/2021,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/9/2021,10/12/2021,Morning Consult,2200,2200,a,0.586577728,47,48,45.85022411,49.27166628,NA,https://morningconsult.com/2021/10/19/prestige-tv-netflix-hbo/,76889,146529,10/19/2021,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/8/2021,10/12/2021,Morning Consult,2200,2200,a,0.586577728,47,48,45.85022411,49.27166628,NA,https://morningconsult.com/2021/10/19/facebook-congress-social-media-actions-polling/,76888,146528,10/19/2021,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/8/2021,10/12/2021,Morning Consult,2200,2200,a,0.586577728,46,49,44.85022411,50.27166628,NA,https://morningconsult.com/2021/10/14/prequels-sequels-halloween-kills-poll/,76766,146350,10/14/2021,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/10/2021,10/12/2021,Rasmussen Reports,1500,1500,lv,0.500668003,43,56,41.88480563,52.87489544,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,76757,146335,10/13/2021,2023-11-10T14:34:52Z,277,NA
Joe Biden,potus-approve,All polls,10/9/2021,10/12/2021,YouGov,1500,1500,a,0.500668003,39,50,39.01152528,50.6618537,NA,https://docs.cdn.yougov.com/h2rgoa7a3x/econTabReport.pdf,76756,146321,10/13/2021,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,10/7/2021,10/11/2021,Global Strategy Group/GBAO (Navigator Research),1001,1001,rv,0.817996117,46,51,44.62789904,49.46515112,NA,https://navigatorresearch.org/wp-content/uploads/2021/10/Navigator-Toplines-10.13.2021.pdf,76890,146530,10/19/2021,2023-11-10T14:34:52Z,413,NA
Joe Biden,potus-approve,All polls,10/7/2021,10/11/2021,SSRS,1000,1000,a,0.58913324,50,49,48.50909323,46.07980347,NA,https://www.cnn.com/2021/10/13/politics/cnn-poll-democrats-bills/index.html,76758,146336,10/13/2021,2023-11-10T14:34:52Z,297,NA
Joe Biden,potus-approve,All polls,10/8/2021,10/11/2021,Morning Consult,1999,1999,rv,0.559140082,46,51,43.85022411,51.59726473,NA,https://assets.morningconsult.com/wp-uploads/2021/10/13064013/2110042_crosstabs_POLITICO_RVs_v2_SH.pdf,76754,146315,10/13/2021,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/8/2021,10/10/2021,Leger,1000,1000,a,0.817587425,45,53,44.03356646,51.87890248,NA,https://leger360.com/surveys/legers-north-american-tracker-october-13-2021/,76755,146319,10/13/2021,2023-11-10T14:34:52Z,572,NA
Joe Biden,potus-approve,All polls,10/6/2021,10/9/2021,RMG Research,1200,1200,rv,0.895622151,47,50,46.13977063,49.32014023,NA,https://scottrasmussen.com/biden-43-approve-53-disapprove/,77147,148789,10/30/2021,2023-11-10T14:34:52Z,555,NA
Joe Biden,potus-approve,All polls,10/2/2021,10/8/2021,Morning Consult,7164,45000,a,1.058502815,46,47,44.85022411,48.27166628,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,76761,146345,10/14/2021,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/6/2021,10/8/2021,Morning Consult,2200,2200,a,0.586577728,49,46,47.85022411,47.27166628,NA,https://morningconsult.com/2021/10/11/squid-game-netflix-popularity/,76703,146238,10/11/2021,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/6/2021,10/8/2021,YouGov,2054,2054,a,0.343482988,50,50,50.01152528,50.6618537,NA,https://www.cbsnews.com/news/democrats-build-back-better-americans-dont-know-opinion-poll/,76700,146232,10/10/2021,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,10/5/2021,10/7/2021,Rasmussen Reports,1500,1500,lv,0.500668003,43,56,41.88480563,52.87489544,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,76661,146182,10/8/2021,2023-11-10T14:34:52Z,277,NA
Joe Biden,potus-approve,All polls,10/6/2021,10/7/2021,Ipsos,1005,1005,a,0.579565114,48.35,46.8,47.74499099,46.89073048,NA,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-10/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2010%2007%202021_0.pdf,76658,146176,10/7/2021,2023-11-10T14:34:52Z,154,NA
Joe Biden,potus-approve,All polls,10/3/2021,10/6/2021,"Cor Services, Inc.",516,516,lv,0.244168907,39,53,40.27282555,51.90580634,NA,https://excellenceinpolling.com/wp-content/uploads/2021/10/2021-Biden-Approval-Numbers-10-14-21-crosstabs.pdf,76923,146670,10/21/2021,2023-11-10T14:34:52Z,688,NA
Joe Biden,potus-approve,All polls,10/4/2021,10/6/2021,Trafalgar Group,1087,1087,lv,0.378489142,39.6,56,41.89369588,51.64745289,NA,https://www.thetrafalgargroup.org/TRF-Biden-Approval-10-07-Poll-Report.pdf,76659,146177,10/8/2021,2023-11-10T14:34:52Z,338,NA
Joe Biden,potus-approve,All polls,10/5/2021,10/5/2021,Redfield & Wilton Strategies,1500,1500,rv,1.001336006,45,37,46.84596707,43.97624053,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-5-october/,76629,146128,10/7/2021,2023-11-10T14:34:52Z,562,NA
Joe Biden,potus-approve,All polls,10/3/2021,10/5/2021,YouGov,1500,1500,a,0.578121613,42,47,42.01152528,47.6618537,NA,https://docs.cdn.yougov.com/j46zs8picp/econTabReport.pdf,76617,146097,10/6/2021,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,10/1/2021,10/4/2021,Morning Consult,4400,4400,a,0.829546179,46,49,44.85022411,50.27166628,NA,https://morningconsult.com/2021/10/11/nhl-season-preview-espn-abc/,76702,146237,10/11/2021,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/1/2021,10/4/2021,YouGov,1640,1640,a,0.604498879,42,50,42.01152528,50.6618537,NA,https://docs.cdn.yougov.com/a6ira9rwv9/20211001_yahoo_vaccine_tabs.pdf,76619,146118,10/6/2021,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,10/2/2021,10/4/2021,Morning Consult,1998,1998,rv,0.55900021,45,52,42.85022411,52.59726473,NA,https://www.politico.com/f/?id=0000017c-5392-d47e-ab7e-dfb2c5590000,76615,146085,10/6/2021,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/1/2021,10/4/2021,Morning Consult,2200,2200,a,0.586577728,45,49,43.85022411,50.27166628,NA,https://morningconsult.com/2021/10/05/instagram-kids-social-media-polling/,76613,146079,10/5/2021,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/1/2021,10/4/2021,Quinnipiac University,1326,1326,a,0.391414824,38,53,41.82756237,51.93794908,NA,https://poll.qu.edu/poll-release?releaseid=3824,76611,146113,10/6/2021,2023-11-10T14:34:52Z,267,NA
Joe Biden,potus-approve,All polls,9/30/2021,10/4/2021,Rasmussen Reports,1500,1500,lv,0.500668003,43,55,41.88480563,51.87489544,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,76610,146075,10/5/2021,2023-11-10T14:34:52Z,277,NA
Joe Biden,potus-approve,All polls,9/29/2021,10/2/2021,TIPP Insights,1308,1308,a,0.935056977,44,40,44.03053586,45.08430198,NA,https://www.investors.com/politics/president-joe-biden-job-approval-stabilizes-but-not-among-this-group-ibd-tipp-poll/,76607,146061,10/4/2021,2023-11-10T14:34:52Z,144,NA
Joe Biden,potus-approve,All polls,9/30/2021,10/1/2021,Public Policy Polling,758,758,rv,0.711817738,46,47,46.11254055,48.63398872,NA,https://decriminalizesex.work/public-policy-polling-2021/,76812,146417,10/15/2021,2023-11-10T14:34:52Z,263,NA
Joe Biden,potus-approve,All polls,9/25/2021,10/1/2021,Morning Consult,7164,45000,a,1.058502815,45,47,43.85022411,48.27166628,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,76623,146122,10/7/2021,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,9/1/2021,9/30/2021,SurveyMonkey,7164,66490,a,1.360249949,46,52,44.78920893,50.04807269,NA,https://www.surveymonkey.com/curiosity/biden-approval-tracker-2022/,80782,162053,9/24/2022,2023-11-10T14:34:52Z,324,NA
Joe Biden,potus-approve,All polls,9/29/2021,9/30/2021,Morning Consult,2200,2200,a,0.586577728,46,48,44.85022411,49.27166628,NA,https://morningconsult.com/2021/10/05/r-kelly-spotify-apple/,76612,146078,10/5/2021,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,9/29/2021,9/30/2021,Ipsos,1005,1005,a,0.579565114,45.77,49.92,45.16499099,50.01073048,NA,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-09/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2009%2030%202021.pdf,76579,146014,9/30/2021,2023-11-10T14:34:52Z,154,NA
Joe Biden,potus-approve,All polls,9/16/2021,9/29/2021,Public Religion Research Institute,2508,2508,a,0.746407774,52,48,51.1168628,46.29095488,NA,https://www.prri.org/research/competing-visions-of-america-an-evolving-identity-or-a-culture-under-attack/,77151,148798,11/1/2021,2023-11-10T14:34:52Z,428,NA
Joe Biden,potus-approve,All polls,9/27/2021,9/29/2021,Morning Consult,2200,2200,a,0.586577728,48,46,46.85022411,47.27166628,NA,https://morningconsult.com/2021/10/07/james-bond-diversity-poll/,76620,146119,10/7/2021,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,9/27/2021,9/29/2021,Morning Consult,2200,2200,a,0.586577728,49,46,47.85022411,47.27166628,NA,https://morningconsult.com/2021/10/01/iatse-hollywood-strike-poll/,76582,146020,10/1/2021,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,9/27/2021,9/29/2021,Rasmussen Reports,1500,1500,lv,0.500668003,42,56,40.88480563,52.87489544,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,76555,145979,9/30/2021,2023-11-10T14:34:52Z,277,NA
Joe Biden,potus-approve,All polls,9/27/2021,9/28/2021,Harris Insights & Analytics,935,935,rv,0.456435465,48,43,45.37972414,42.85174531,NA,https://thehill.com/hilltv/what-americas-thinking/575107-what-americas-thinking-october-04-2021,76609,146069,10/4/2021,2023-11-10T14:34:52Z,133,NA
Joe Biden,potus-approve,All polls,9/26/2021,9/28/2021,YouGov,1500,1500,a,0.578121613,40,49,40.01152528,49.6618537,NA,https://docs.cdn.yougov.com/ab8vvo6g3z/econTabReport.pdf,76511,145871,9/29/2021,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,9/23/2021,9/27/2021,AP-NORC,1099,1099,a,0.857103068,50,49,47.76047761,46.65171071,NA,https://apnorc.org/projects/bidens-job-approval-on-the-decline-among-several-groups/,76581,146018,10/1/2021,2023-11-10T14:34:52Z,397,NA
Joe Biden,potus-approve,All polls,9/23/2021,9/27/2021,Global Strategy Group/GBAO (Navigator Research),1000,1000,rv,0.817587425,46,51,44.62789904,49.46515112,NA,https://navigatorresearch.org/wp-content/uploads/2021/10/Navigator-Toplines-09.28.2021.pdf,76508,145863,9/29/2021,2023-11-10T14:34:52Z,413,NA
Joe Biden,potus-approve,All polls,9/24/2021,9/27/2021,Morning Consult,2200,2200,a,0.586577728,48,46,46.85022411,47.27166628,NA,https://morningconsult.com/2021/10/01/health-tech-tracking-apps-data-privacy-poll/,76468,146019,10/1/2021,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,9/24/2021,9/26/2021,Leger,1001,1001,a,0.578410601,46,52,45.03356646,50.87890248,NA,https://projects.fivethirtyeight.com/polls/20211003_US_Leger.pdf,76604,146054,10/3/2021,2023-11-10T14:34:52Z,572,NA
Joe Biden,potus-approve,All polls,9/20/2021,9/26/2021,Marist College,1220,1220,a,0.903054827,45,46,45.03067336,46.94339705,NA,https://maristpoll.marist.edu/wp-content/uploads/2021/09/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_PLCV_202109271420.pdf,76556,145980,9/30/2021,2023-11-10T14:34:52Z,183,NA
Joe Biden,potus-approve,All polls,9/22/2021,9/26/2021,Rasmussen Reports,1500,1500,lv,0.208152265,40,58,38.88480563,54.87489544,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,76465,145664,9/27/2021,2023-11-10T14:34:52Z,277,NA
Joe Biden,potus-approve,All polls,9/23/2021,9/25/2021,Morning Consult,2200,2200,a,0.586577728,47,49,45.85022411,50.27166628,NA,https://morningconsult.com/2021/09/30/natural-disasters-trend-polling-2021/,76554,145978,9/30/2021,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,9/24/2021,9/25/2021,RMG Research,1200,1200,rv,0.51708769,45,48,44.13977063,47.32014023,NA,https://scottrasmussen.com/biden-45-approve-48-disapprove-strong-approval-down-7-over-past-week/,76507,145859,9/29/2021,2023-11-10T14:34:52Z,555,NA
Joe Biden,potus-approve,All polls,9/24/2021,9/25/2021,Harris Insights & Analytics,935,935,rv,0.559016994,47,42,44.37972414,41.85174531,NA,https://thehill.com/hilltv/what-americas-thinking/574102-poll-47-percent-approve-of-biden-as-president,76470,145670,9/27/2021,2023-11-10T14:34:52Z,133,NA
Joe Biden,potus-approve,All polls,9/18/2021,9/24/2021,Morning Consult,7164,45000,a,1.058502815,46,46,44.85022411,47.27166628,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,76549,145973,9/30/2021,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,9/17/2021,9/23/2021,Echelon Insights,1005,1005,rv,0.819628845,50,48,48.08363423,46.80313254,NA,https://echeloninsights.com/in-the-news/september-omnibus-political/,76464,145650,9/24/2021,2023-11-10T14:34:52Z,407,NA
Joe Biden,potus-approve,All polls,9/22/2021,9/23/2021,Ipsos,1005,1005,a,0.579565114,44.21,50.77,43.60499099,50.86073048,NA,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-09/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2009%2023%202021.pdf,76460,145644,9/24/2021,2023-11-10T14:34:52Z,154,NA
Joe Biden,potus-approve,All polls,9/22/2021,9/22/2021,RMG Research,1200,1200,rv,0.51708769,47,47,46.13977063,46.32014023,NA,https://scottrasmussen.com/1108-biden-ja/,77525,149797,11/11/2021,2023-11-10T14:34:52Z,555,NA
Joe Biden,potus-approve,All polls,9/17/2021,9/21/2021,Morning Consult,2200,2200,a,0.586577728,49,46,47.85022411,47.27166628,NA,https://morningconsult.com/2021/09/27/supply-chain-disruptions-limit-consumer-spending/,76469,145669,9/27/2021,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,9/19/2021,9/21/2021,Rasmussen Reports,1500,1500,lv,0.500668003,45,55,43.88480563,51.87489544,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,76411,145563,9/22/2021,2023-11-10T14:34:52Z,277,NA
Joe Biden,potus-approve,All polls,9/18/2021,9/21/2021,YouGov,1500,1500,a,0.500668003,43,46,43.01152528,46.6618537,NA,https://docs.cdn.yougov.com/h4zvi2yb6c/econTabReport.pdf,76410,145550,9/22/2021,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,9/17/2021,9/20/2021,Morning Consult,2200,2200,a,0.586577728,49,44,47.85022411,45.27166628,NA,https://morningconsult.com/2021/09/27/voting-rights-elections-polling/,76471,145674,9/27/2021,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,9/16/2021,9/20/2021,Morning Consult,4400,4400,a,0.829546179,46,48,44.85022411,49.27166628,NA,https://morningconsult.com/2021/09/23/pga-tour-golfers-popularity-poll/,76462,145647,9/24/2021,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,9/19/2021,9/20/2021,Redfield & Wilton Strategies,1500,1500,rv,1.001336006,45,34,46.84596707,40.97624053,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-19-20-september/,76445,145624,9/23/2021,2023-11-10T14:34:52Z,562,NA
Joe Biden,potus-approve,All polls,9/14/2021,9/20/2021,YouGov,3201,3201,a,0.731386677,45,50,45.01152528,50.6618537,NA,https://docs.cdn.yougov.com/122f0nkweu/20210920_yahoo_vaccine_tabs.pdf,76415,145571,9/22/2021,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,9/18/2021,9/20/2021,Morning Consult,1998,1998,rv,0.55900021,47,50,44.85022411,50.59726473,NA,https://assets.morningconsult.com/wp-uploads/2021/09/21221706/2109121_crosstabs_POLITICO_34B_INFRASTRUCTURE_RVs_v1_SH.pdf,76407,145538,9/22/2021,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,9/17/2021,9/20/2021,American Research Group,1100,1100,a,0.857492926,50,46,48.98754612,46.52888729,NA,https://americanresearchgroup.com/economy/,76367,145485,9/21/2021,2023-11-10T14:34:52Z,9,NA
Joe Biden,potus-approve,All polls,9/16/2021,9/19/2021,The Bullfinch Group,1200,1200,a,0.895622151,48,46,45.87772263,47.3577649,NA,https://www.thebullfinchgroup.com/post/public-release-of-bullfinch-q3-nationwide-omnibus,77571,149885,11/15/2021,2023-11-10T14:34:52Z,692,NA
Joe Biden,potus-approve,All polls,9/13/2021,9/19/2021,Pew Research Center,7164,10371,a,1.360249949,44,53,44.77214554,49.41678138,NA,https://www.pewresearch.org/politics/2021/09/23/biden-loses-ground-with-the-public-on-issues-personal-traits-and-job-approval/,76459,145641,9/23/2021,2023-11-10T14:34:52Z,253,NA
Joe Biden,potus-approve,All polls,9/14/2021,9/18/2021,Morning Consult,2200,2200,a,0.586577728,49,46,47.85022411,47.27166628,NA,https://morningconsult.com/2021/09/21/met-gala-purpose-polling/,76364,145475,9/21/2021,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,9/16/2021,9/18/2021,RMG Research,1200,1200,rv,0.51708769,48,48,47.13977063,47.32014023,NA,https://scottrasmussen.com/biden-job-approval-stabilizes-48-approve-48-disapprove/,76343,145444,9/20/2021,2023-11-10T14:34:52Z,555,NA
